Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10
-0.385,-0.42,3.85,0.407025,-0.822114,0.557582,-1484,-125,16966,0.001192
-1.05,3.3775,-3.325,0.371059,-0.848285,0.589454,-1541,-163,16917,0.001191
-1.26,-3.7625,3.6225,0.374886,-0.876819,0.634998,-1489,-75,16694,0.001191
4.095,-0.6475,-0.175,0.402467,-0.873201,0.630777,-1488,21,16745,0.001192
2.0125,-1.7675,3.85,0.402503,-0.863505,0.615828,-1538,-80,17021,0.001191
1.1375,0.945,1.155,0.42606,-0.872132,0.612363,-1492,-52,16991,0.001192
-3.78,4.06,0.49,0.418349,-0.86404,0.608319,-1488,-131,16965,0.001192
-1.05,-0.1925,4.0775,0.411727,-0.888822,0.56064,-1506,-98,16882,0.001192
3.22,1.3825,-4.445,0.454355,-0.906352,0.559245,-1511,-100,16761,0.001192
0.7,-0.1925,-1.085,0.44629,-0.924187,0.568601,-1519,-132,16834,0.001192
0.2625,-0.42,0.49,0.447072,-0.91845,0.596778,-1550,-122,16962,0.001192
0.49,4.515,0.035,0.448116,-0.94785,0.592409,-1529,-112,16994,0.001192
-1.6975,-1.995,-4.655,0.49124,-0.975069,0.585407,-1509,-64,16875,0.001192
-0.8225,2.7125,-3.0975,0.479932,-1.01247,0.623729,-1500,-31,16849,0.001193
1.785,-0.42,-0.63,0.487709,-1.03431,0.633254,-1481,-87,16863,0.001192
-1.925,-1.995,3.85,0.465256,-1.01324,0.587698,-1443,-85,16831,0.001192
-1.3825,-2.87,0.2625,0.480117,-1.00213,0.591653,-1522,-103,16953,0.001192
-2.695,-1.7675,-0.4025,0.516836,-0.976665,0.586266,-1546,-123,16989,0.001192
-0.8225,4.06,-3.7625,0.556353,-0.974597,0.58468,-1533,-60,16827,0.001192
-4.4275,-0.1925,1.3825,0.564867,-0.99002,0.585678,-1302,-72,16868,0.001192
0.0525,3.605,0.035,0.594716,-1.02532,0.584813,-1514,-88,16922,0.001193
-3.3425,-0.42,0.2625,0.620965,-1.01641,0.566705,-1482,-70,16895,0.001192
0.0525,0.2625,-0.175,0.61995,-1.00667,0.56826,-1493,-78,16934,0.001192
0.2625,1.61,-0.175,0.640705,-1.00282,0.540984,-1456,-95,16943,0.001191
-1.05,4.2875,0.49,0.612479,-1.01197,0.528249,-1465,-68,16776,0.001191
1.47,3.605,-3.5525,0.574441,-1.03446,0.524207,-1499,-64,16880,0.001192
0.2625,-1.33,0.7175,0.535081,-1.07125,0.544739,-1544,-124,16951,0.001192
-0.175,-1.5575,1.61,0.536753,-1.06958,0.585131,-1785,-71,16970,0.00119
1.575,-4.2175,-3.7625,0.525134,-1.1024,0.600306,-1517,-69,16896,0.001191
-3.3425,-0.42,0.035,0.540633,-1.08855,0.619211,-1484,-121,16821,0.001191
-2.03,-1.1025,-0.175,0.567051,-1.09103,0.614846,-1489,-171,17155,0.001191
-3.01,-0.6475,-3.5525,0.587631,-1.1325,0.64284,-1513,-132,16924,0.001191
-1.6975,-1.995,0.49,0.638717,-1.13637,0.63821,-1481,3,16558,0.001191
0.9275,-0.6475,0.7175,0.626501,-1.11713,0.664638,-1497,-59,16783,0.001191
3.6575,1.3825,0.035,0.638446,-1.12002,0.665693,-1541,-56,16986,0.001191
0.9275,1.8375,0.7175,0.642453,-1.08152,0.621015,-1545,-91,17074,0.001191
-1.6975,3.15,-3.0975,0.606741,-1.10835,0.606855,-1515,-148,16908,0.001192
-1.925,3.3775,-3.7625,0.627483,-1.11278,0.601421,-1471,-61,16777,0.001192
-3.3425,-3.7625,0.2625,0.584632,-1.12335,0.614408,-1491,-94,16885,0.001192
-0.175,-1.54,0.035,0.559555,-1.1639,0.661728,-1547,-67,16840,0.001191
1.3475,2.03,-3.5525,0.556566,-1.1454,0.691674,-1493,-63,16909,0.001192
-0.385,-1.5575,0.7175,0.563866,-1.19636,0.733272,-1480,-47,16931,0.001192
-3.99,-0.1925,1.3825,0.566756,-1.18816,0.743424,-1532,-53,16865,0.001192
3.8675,-0.42,0.7175,0.570531,-1.17102,0.704044,-1512,-68,16873,0.001191
4.305,0.945,2.9575,0.532059,-1.17351,0.718296,-1520,-119,16901,0.001192
0.7,0.2625,3.395,0.487422,-1.13866,0.720154,-1468,-94,16837,0.001192
2.9925,-4.2175,-3.325,0.524,-1.15885,0.725087,-1506,-88,16880,0.001192
1.1375,-1.54,-1.085,0.530923,-1.15034,0.680417,-1569,-102,17012,0.001192
-3.99,-2.2225,0.7175,0.529177,-1.15498,0.654084,-1516,-97,16904,0.001192
0.0525,-3.535,-0.175,0.535304,-1.19894,0.677916,-1496,-22,16842,0.001192
4.095,-1.1025,0.9275,0.558756,-1.17734,0.66806,-1500,-92,16889,0.001192
0.2625,-2.6425,3.185,0.584033,-1.15233,0.677796,-1537,-84,16822,0.001191
-0.385,-3.0975,-3.99,0.58642,-1.14719,0.669473,-1464,-89,16684,0.001191
0.9275,0.7175,-4.445,0.540404,-1.10269,0.651752,-1504,-126,17038,0.001192
4.095,-2.87,0.9275,0.542498,-1.09934,0.640855,-1502,-105,16953,0.001192
0.2625,1.61,-4.655,0.529437,-1.10571,0.629656,-1561,-59,16790,0.001191
3.22,-0.1925,0.035,0.533101,-1.11488,0.621632,-1484,-55,16933,0.001191
-0.8225,-0.1925,-0.63,0.504641,-1.12548,0.611714,-1486,-30,16851,0.001191
-4.2175,0.035,0.9275,0.494391,-1.13837,0.635297,-1497,-52,16743,0.001191
0.49,-1.1025,0.2625,0.495794,-1.15228,0.645406,-1543,-99,17056,0.001192
3.22,2.94,-3.0975,0.535349,-1.10682,0.628807,-1506,-119,17064,0.001191
3.43,-0.1925,0.7175,0.550068,-1.10968,0.630137,-1498,-53,16658,0.001191
3.6575,-4.2175,0.2625,0.582843,-1.09942,0.630872,-1475,-95,16837,0.001191
-3.78,-0.1925,0.035,0.546693,-1.06616,0.630788,-1513,-80,17061,0.001191
0.0525,-0.6475,2.0475,0.528624,-1.07435,0.592435,-1323,-51,16901,0.001192
0.9275,0.2625,-1.085,0.518649,-1.08564,0.602049,-1548,-86,16902,0.001192
2.345,3.605,3.85,0.519153,-1.11103,0.591113,-1465,-107,16897,0.001192
4.095,2.9225,4.0775,0.508553,-1.10712,0.62614,-1461,-64,16820,0.001192
-3.5525,-1.7675,1.61,0.459753,-1.11276,0.628574,-1508,-136,16950,0.001192
4.305,0.035,1.3825,0.456555,-1.12054,0.624033,-1508,-104,16991,0.001192
3.22,-0.6475,0.035,0.427834,-1.12798,0.625058,-1508,-87,16878,0.001192
-4.2175,1.61,3.6225,0.454277,-1.10135,0.622062,-1544,-84,16848,0.001192
-0.6125,-1.96,3.185,0.449087,-1.11552,0.616164,-1529,-92,16841,0.001192
1.575,0.2625,0.49,0.448426,-1.11956,0.615131,-1501,-79,16884,0.001192
0.2625,0.2625,-3.7625,0.442759,-1.11985,0.574228,-1505,-121,16957,0.001191
4.305,-0.875,3.185,0.446026,-1.17136,0.555841,-1510,-119,16951,0.001191
3.43,-0.875,0.035,0.442996,-1.16474,0.584243,-1459,-75,16847,0.001192
-1.05,3.3775,-0.8575,0.477131,-1.1615,0.601414,-1477,-54,16787,0.001192
0.0525,-1.1025,1.3825,0.47507,-1.1699,0.624889,-1512,-94,16876,0.001192
-0.175,-0.6475,-0.175,0.471546,-1.18395,0.615836,-1490,-127,16979,0.001192
0.0525,-2.87,3.185,0.480022,-1.22092,0.631124,-1537,-34,16949,0.001194
0.7,-3.3075,-3.7625,0.437391,-1.21284,0.629494,-1518,-45,16850,0.001194
1.1375,0.49,-1.085,0.419473,-1.21918,0.630241,-1525,-136,17072,0.001194
-0.6125,0.035,-0.4025,0.401614,-1.21905,0.602648,-1457,-129,16724,0.001194
-1.26,0.035,-0.175,0.417196,-1.23003,0.568832,-1480,-20,16628,0.00119
2.7825,0.49,-0.175,0.426562,-1.23345,0.567236,-1505,-132,17104,0.00119
0.49,1.155,0.2625,0.42,-1.23876,0.580188,-1522,-84,17072,0.00119
-0.8225,-1.995,4.0775,0.418848,-1.26464,0.596747,-1540,-30,16736,0.001192
-3.5525,-4.2175,-3.7625,0.457939,-1.30228,0.573442,-1559,-91,16846,0.001192
3.8675,4.2875,-4.2175,0.474662,-1.32875,0.561625,-1511,-69,16982,0.001194
-1.26,-1.7675,-0.175,0.474541,-1.29108,0.585898,-1430,-54,16799,0.001194
-0.175,-1.5575,-4.655,0.48547,-1.33334,0.552357,-1515,-107,16869,0.001192
3.8675,-0.1925,-0.175,0.503513,-1.32257,0.548819,-1486,-144,17052,0.001192
1.1375,-1.7675,-1.75,0.549506,-1.30727,0.554978,-1508,-113,17123,0.001192
-3.78,3.15,0.49,0.585876,-1.30761,0.545992,-1542,-57,16799,0.00119
-0.8225,-0.875,3.85,0.62797,-1.347,0.554478,-1543,-44,16767,0.00119
-4.2175,0.2625,0.2625,0.609707,-1.35428,0.593834,-1506,-65,16964,0.00119
-3.3425,2.9225,0.2625,0.609286,-1.33587,0.600038,-1491,-80,16926,0.001192
0.9275,4.06,-0.63,0.575314,-1.31929,0.599529,-1534,-89,16875,0.00119
3.8675,3.605,-3.325,0.590114,-1.31226,0.584668,-1509,-71,16977,0.001192
0.2625,4.06,3.85,0.575099,-1.32635,0.574865,-1466,-83,16921,0.001192
-4.2175,0.2625,-1.295,0.59754,-1.32698,0.579637,-1484,-63,16846,0.001192
0.7,-2.87,2.73,0.569002,-1.33339,0.548499,-1498,-54,16921,0.00119
-0.175,-2.45,-3.99,0.569966,-1.35095,0.583567,-1528,-37,16919,0.00119
-0.385,-0.875,0.49,0.584585,-1.36732,0.61172,-1516,-47,16872,0.001192
3.8675,0.035,0.9275,0.590145,-1.3901,0.595177,-1533,-103,16892,0.00119
-4.4275,0.49,0.9275,0.578702,-1.33924,0.58796,-1496,-81,16891,0.001192
0.9275,-3.0975,4.0775,0.621885,-1.30035,0.53965,-1509,-133,16864,0.001192
-3.3425,0.49,0.7175,0.606989,-1.30674,0.552992,-1528,-72,16944,0.00119
0.0525,3.8325,-0.63,0.607216,-1.30313,0.557271,-1523,-96,16928,0.00119
-4.2175,-1.33,0.035,0.645975,-1.31896,0.557551,-1520,-37,16870,0.001192
-1.26,-0.42,-3.7625,0.641439,-1.35389,0.594161,-1495,-86,16904,0.001192
0.49,0.035,-0.63,0.634405,-1.33902,0.590106,-1516,-81,16885,0.001192
0.0525,-1.7675,1.8375,0.647865,-1.32058,0.557412,-1485,-86,16890,0.001192
-2.03,0.7175,-0.175,0.638585,-1.3184,0.529296,-1513,-94,16925,0.001194
0.2625,-3.535,-3.7625,0.616423,-1.33693,0.556609,-1477,-97,16885,0.001194
-3.99,-1.33,0.035,0.620347,-1.33286,0.56316,-1529,-75,16907,0.001192
-2.135,3.605,0.7175,0.612409,-1.3628,0.606966,-1520,-69,16930,0.00119
1.3475,0.035,2.9575,0.585183,-1.39167,0.660061,-1516,-64,16899,0.001192
-1.05,-3.535,-4.445,0.564745,-1.43859,0.63975,-1515,-81,16889,0.00119
-4.4275,-0.42,-0.175,0.498385,-1.4517,0.658787,-1531,-85,16871,0.00119
-3.3425,4.515,4.0775,0.51701,-1.49027,0.657934,-1505,-99,16881,0.001192
3.8675,-0.42,3.395,0.475896,-1.51406,0.663004,-1498,-108,16920,0.001192
3.8675,-0.875,1.155,0.496227,-1.50791,0.642159,-1502,-81,16911,0.001192
3.43,-3.325,-0.175,0.514755,-1.51895,0.650429,-1513,-69,16908,0.001194
1.1375,4.2875,-2.87,0.487894,-1.55227,0.603298,-1534,-86,16876,0.001192
0.2625,-0.6475,3.85,0.496734,-1.53655,0.587251,-1524,-111,16889,0.00119
4.095,-3.535,-0.175,0.452795,-1.51546,0.569632,-1520,-59,16888,0.001192
4.095,0.49,-0.63,0.449757,-1.52805,0.572774,-1479,-63,16903,0.001192
-3.5525,0.035,0.035,0.424304,-1.53506,0.555739,-1483,-98,16900,0.00119
-4.2175,-3.535,2.9575,0.372967,-1.53726,0.543999,-1477,-99,16905,0.00119
1.575,0.945,-3.99,0.381295,-1.56366,0.579584,-1517,-61,16875,0.00119
0.0525,0.945,-1.085,0.372861,-1.57855,0.56051,-1495,-81,16915,0.001192
-3.3425,-2.2225,0.2625,0.373154,-1.57834,0.548611,-1524,-59,16905,0.00119
0.0525,-3.99,-0.175,0.333025,-1.57254,0.541913,-1495,-62,16851,0.001192
3.8675,0.2625,-4.655,0.332256,-1.58261,0.532039,-1503,-82,16907,0.001194
3.6575,-1.7675,0.035,0.299241,-1.59907,0.549284,-1501,-110,16929,0.001192
-3.78,0.2625,-0.175,0.290081,-1.59811,0.543065,-1500,-94,16879,0.001192
0.49,3.3775,-3.5525,0.260267,-1.55053,0.570958,-1477,-95,16888,0.00119
-1.4875,-0.42,3.6225,0.271291,-1.58789,0.607875,-1474,-75,16900,0.001192
-2.695,1.61,4.0775,0.252396,-1.58952,0.602004,-1517,-60,16872,0.001192
0.2625,4.2875,0.035,0.208964,-1.57003,0.629639,-1521,-68,16875,0.001192
-3.99,-0.875,0.2625,0.170603,-1.5689,0.620486,-1506,-105,16891,0.001192
-4.4275,-1.33,-3.325,0.14179,-1.60629,0.617555,-1509,-93,16878,0.001192
-0.8225,2.485,-3.99,0.143785,-1.60951,0.618363,-1501,-108,16861,0.001192
4.305,-0.42,-3.325,0.186851,-1.5712,0.596632,-1504,-74,16906,0.001194
-0.8225,-1.995,-0.175,0.180225,-1.57745,0.574117,-1516,-78,16896,0.001194
-3.99,-0.1925,-0.4025,0.193059,-1.56874,0.575494,-1483,-67,16874,0.001192
3.6575,0.035,0.7175,0.206976,-1.57971,0.555918,-1509,-74,16845,0.001192
0.7,-1.1025,4.0775,0.221045,-1.60797,0.534396,-1488,-75,16877,0.00119
0.9275,1.3825,0.7175,0.211929,-1.57889,0.532276,-1508,-90,16909,0.00119
0.2625,-3.535,-4.445,0.250275,-1.55333,0.554243,-1509,-97,16938,0.001192
-3.5525,0.945,0.49,0.283792,-1.5456,0.545979,-1493,-92,16967,0.001192
-3.99,1.3825,-4.2175,0.249108,-1.54607,0.545687,-1521,-82,16891,0.00119
-1.4875,-1.33,-0.175,0.220143,-1.53796,0.59146,-1499,-97,16900,0.00119
0.7,1.155,0.7175,0.21711,-1.53132,0.626586,-1500,-73,16889,0.001192
0.0525,-0.875,-4.445,0.249861,-1.48499,0.609974,-1520,-65,16882,0.001192
-3.3425,-1.1025,0.035,0.244894,-1.49219,0.597929,-1532,-52,16920,0.001192
0.9275,-3.99,3.6225,0.280372,-1.52289,0.578766,-1508,-76,16933,0.001192
0.7,-1.5575,0.9275,0.293164,-1.48264,0.58351,-1506,-96,16908,0.001192
0.2625,-1.5575,-2.87,0.28256,-1.47594,0.585742,-1508,-72,16882,0.00119
0.0525,-0.1925,-2.87,0.330388,-1.51045,0.570518,-1514,-67,16850,0.00119
-0.6125,0.49,-3.99,0.313951,-1.50754,0.593013,-1522,-82,16874,0.00119
2.7825,0.49,-0.175,0.264071,-1.51771,0.595947,-1501,-68,16947,0.001192
-4.4275,0.7175,0.035,0.221772,-1.53256,0.60706,-1499,-86,16911,0.001192
-1.6975,3.15,3.395,0.229597,-1.56206,0.604098,-1508,-72,16891,0.00119
0.0525,-0.1925,-3.99,0.270814,-1.58387,0.620517,-1521,-88,16886,0.001192
-4.2175,-0.6475,-0.63,0.309743,-1.59284,0.626866,-1526,-78,16884,0.001194
0.49,-0.42,-0.175,0.362853,-1.58197,0.612679,-1514,-106,16896,0.001192
-3.5525,0.035,2.0475,0.314112,-1.57968,0.612565,-1507,-102,16893,0.001194
-0.385,0.035,2.9575,0.344327,-1.62149,0.596693,-1525,-62,16894,0.001194
3.325,1.3825,3.6225,0.348984,-1.6022,0.649342,-1517,-89,16912,0.001192
-4.4275,-3.7625,3.395,0.370346,-1.6109,0.6597,-1508,-89,16954,0.001192
1.575,2.065,0.035,0.366056,-1.6178,0.618723,-1507,-70,16865,0.00119
-1.4875,1.3825,1.8375,0.378145,-1.61211,0.631919,-1509,-93,16884,0.001192
-0.175,-0.1925,-0.175,0.383064,-1.65417,0.638068,-1498,-88,16950,0.001192
0.2625,0.49,0.49,0.358088,-1.66061,0.671335,-1527,-85,16872,0.00119
-0.175,4.2875,4.0775,0.360115,-1.68478,0.691716,-1498,-93,16879,0.001192
0.7,-1.1025,-3.99,0.372957,-1.66436,0.700492,-1534,-57,16877,0.00119
-3.99,0.035,-0.4025,0.380046,-1.66103,0.661884,-1535,-68,16932,0.001192
0.9275,-0.875,-0.175,0.350343,-1.65587,0.666434,-1514,-68,16906,0.001192
3.43,2.7125,1.61,0.378653,-1.64144,0.670181,-1524,-92,16899,0.001192
0.49,0.035,0.035,0.371856,-1.59499,0.631743,-1501,-79,16923,0.001192
-0.175,-3.99,2.73,0.362629,-1.61384,0.636997,-1487,-80,16885,0.001194
-3.3425,0.945,0.2625,0.338088,-1.63838,0.682439,-1492,-64,16921,0.001192
-2.03,0.7175,0.035,0.353883,-1.6386,0.688955,-1489,-93,16888,0.00119
-1.26,-1.33,0.9275,0.301829,-1.65357,0.700707,-1493,-103,16888,0.001192
-0.6125,0.945,-1.295,0.315866,-1.64265,0.695797,-1526,-112,16912,0.001192
-4.2175,0.7175,-0.175,0.297326,-1.628,0.723427,-1493,-92,16879,0.001192
3.8675,3.3775,-3.7625,0.323381,-1.63679,0.745505,-1534,-88,16849,0.00119
0.0525,-0.6475,0.49,0.355488,-1.6305,0.78557,-1511,-61,16889,0.001194
-0.8225,-0.875,4.0775,0.330603,-1.62536,0.790382,-1492,-91,16852,0.001194
0.0525,-3.99,0.49,0.369394,-1.61648,0.799423,-1487,-100,16859,0.001194
0.2625,-4.2175,-3.0975,0.336896,-1.58362,0.846733,-1537,-68,16906,0.001194
3.8675,1.8375,-0.63,0.336079,-1.60086,0.852846,-1530,-87,16901,0.001192
-4.4275,1.8375,2.0475,0.318099,-1.59424,0.86708,-1498,-75,16917,0.001194
0.2625,0.2625,-0.4025,0.314831,-1.60323,0.857961,-1463,-93,16884,0.00119
0.2625,4.2875,-0.63,0.279549,-1.61334,0.86533,-1532,-97,16916,0.001192
-1.05,3.8325,0.7175,0.315594,-1.62552,0.86965,-1505,-85,16871,0.00119
-4.4275,-2.2225,0.7175,0.314072,-1.63052,0.869286,-1510,-65,16859,0.001192
1.1375,3.605,0.49,0.311186,-1.64262,0.831521,-1524,-86,16882,0.001192
-3.3425,-3.0975,0.49,0.310135,-1.63129,0.830655,-1516,-44,16889,0.001192
-0.385,-0.6475,-0.175,0.284555,-1.61622,0.834058,-1520,-72,16893,0.001192
1.575,3.8325,0.9275,0.302357,-1.61974,0.863521,-1520,-62,16873,0.00119
0.2625,-2.415,0.2625,0.32903,-1.63843,0.865366,-1514,-71,16847,0.00119
2.7825,1.8375,1.61,0.374724,-1.64431,0.870125,-1485,-83,16882,0.001194
-0.385,0.49,-2.4325,0.378972,-1.67882,0.840865,-1479,-78,16895,0.001194
0.7,0.2625,-1.295,0.333228,-1.68994,0.826399,-1497,-62,16896,0.001192
-0.385,3.3775,1.155,0.351001,-1.69405,0.832552,-1529,-71,16877,0.00119
-0.385,-1.995,-1.295,0.384933,-1.68232,0.824851,-1503,-73,16881,0.00119
-3.99,0.7175,-1.295,0.353302,-1.68586,0.829526,-1516,-69,16874,0.001192
-4.2175,-1.54,-3.325,0.36189,-1.71543,0.820654,-1496,-95,16918,0.001192
-4.4275,2.2575,-0.175,0.314673,-1.72884,0.820878,-1520,-87,16898,0.00119
-0.8225,-2.2225,3.85,0.303985,-1.69274,0.831333,-1510,-103,16892,0.00119
-1.6975,-4.2175,-0.4025,0.338733,-1.70881,0.817025,-1477,-66,16856,0.001194
-0.385,4.06,1.3825,0.372244,-1.70993,0.774095,-1502,-112,16872,0.001192
4.305,-1.995,-0.175,0.37423,-1.70784,0.785614,-1504,-66,16873,0.001194
0.2625,4.515,3.85,0.412419,-1.66072,0.782379,-1515,-108,16866,0.001192
0.2625,-0.1925,0.035,0.449764,-1.65347,0.78232,-1506,-86,16891,0.001192
-0.175,0.49,-4.445,0.464804,-1.68728,0.784664,-1488,-93,16914,0.00119
4.095,-2.87,0.49,0.490591,-1.6735,0.776181,-1499,-83,16932,0.00119
0.49,-3.535,0.49,0.48774,-1.70247,0.765883,-1510,-79,16866,0.00119
-3.99,0.49,0.035,0.482018,-1.71406,0.763969,-1540,-70,16838,0.00119
-0.6125,-4.2175,-4.445,0.521517,-1.72115,0.764226,-1506,-77,16880,0.00119
-0.385,-3.7625,3.185,0.521555,-1.73026,0.759425,-1493,-80,16893,0.00119
-2.5725,2.485,0.49,0.531106,-1.72055,0.761231,-1512,-102,16882,0.001192
-0.175,0.2625,4.0775,0.484461,-1.72962,0.78641,-1490,-60,16888,0.001194
-0.6125,-0.875,-0.8575,0.497286,-1.73207,0.790802,-1511,-70,16888,0.001192
-0.385,-1.54,0.9275,0.516088,-1.75802,0.751064,-1509,-57,16911,0.001192
-3.78,-1.1025,0.2625,0.518151,-1.7936,0.714613,-1484,-76,16903,0.00119
-3.5525,-3.0975,0.2625,0.517644,-1.79165,0.714571,-1502,-98,16904,0.00119
0.7,0.035,3.6225,0.541477,-1.78279,0.72169,-1506,-84,16873,0.00119
-0.6125,2.9225,-3.325,0.527298,-1.81754,0.733131,-1491,-87,16862,0.00119
4.095,-1.33,0.7175,0.532609,-1.81753,0.74724,-1284,-94,16896,0.00119
0.7,3.3775,-0.8575,0.567345,-1.83917,0.757681,-1513,-107,16902,0.001192
2.2225,-2.415,2.9575,0.56879,-1.85034,0.761143,-1479,-80,16915,0.00119
0.9275,-0.42,0.2625,0.560343,-1.86458,0.726862,-1506,-79,16939,0.00119
3.6575,-1.1025,0.2625,0.575216,-1.87048,0.767136,-1518,-68,16886,0.00119
-0.175,-1.1025,1.3825,0.594897,-1.86492,0.772712,-1513,-56,16823,0.001194
0.9275,-0.42,0.2625,0.599948,-1.84852,0.778286,-1506,-86,16903,0.001194
1.3475,0.2625,-0.175,0.631336,-1.81778,0.791386,-1482,-80,16895,0.001192
-0.385,3.2025,-2.87,0.607303,-1.77115,0.793696,-1526,-102,16926,0.001194
1.575,1.61,3.85,0.604409,-1.75792,0.766745,-1510,-87,16919,0.00119
-3.78,4.515,3.6225,0.607717,-1.75389,0.768561,-1536,-85,16865,0.00119
-0.8225,-0.1925,2.73,0.62828,-1.78726,0.783163,-1516,-75,16915,0.001192
-0.8225,-0.1925,0.49,0.630619,-1.78955,0.78505,-1478,-80,16845,0.001192
-0.385,-4.2175,3.6225,0.621876,-1.75959,0.80473,-1468,-87,16852,0.00119
0.49,-1.1025,0.7175,0.618752,-1.74873,0.81565,-1496,-83,16885,0.001192
-3.1325,-3.0975,-0.4025,0.653966,-1.74716,0.80212,-1504,-90,16922,0.001192
4.095,-1.1025,0.035,0.656841,-1.75822,0.807395,-1508,-94,16860,0.001192
-1.4875,4.06,0.49,0.643728,-1.7597,0.814517,-1529,-78,16875,0.001194
0.49,-2.6425,-0.175,0.600312,-1.74554,0.796823,-1530,-74,16866,0.001194
-1.26,-0.1925,-2.87,0.607812,-1.72003,0.755056,-1524,-74,16931,0.001192
0.7,-3.7625,-3.7625,0.570499,-1.7588,0.732296,-1484,-70,16975,0.00119
2.555,-3.0975,-0.8575,0.616373,-1.75016,0.733608,-1518,-72,16881,0.00119
-0.6125,0.49,0.7175,0.653771,-1.75312,0.765225,-1496,-113,16893,0.00119
-0.175,-3.99,1.3825,0.607784,-1.78181,0.770238,-1495,-103,16812,0.00119
-4.2175,1.61,-0.175,0.613824,-1.77034,0.795639,-1503,-68,16796,0.001192
0.9275,1.61,2.9575,0.570674,-1.80555,0.820553,-1480,-120,16880,0.00119
-0.6125,4.06,0.2625,0.560118,-1.82047,0.839512,-1528,-81,16904,0.001192
0.49,-0.1925,0.2625,0.562047,-1.84353,0.807731,-1503,-74,16910,0.001192
0.9275,-1.7675,-0.175,0.570779,-1.86642,0.765279,-1547,-92,16915,0.001192
-3.1325,-1.54,0.035,0.56711,-1.90087,0.766041,-1490,-44,16869,0.00119
0.7,-0.875,0.49,0.561826,-1.9035,0.809696,-1504,-72,16837,0.00119
-4.2175,-1.33,0.7175,0.564777,-1.89393,0.810834,-1491,-80,16861,0.00119
3.22,-3.99,3.395,0.54095,-1.88104,0.850177,-1526,-56,16886,0.00119
0.2625,1.1725,-3.99,0.499587,-1.85467,0.867087,-1520,-115,16899,0.00119
-1.5925,-0.42,1.155,0.489023,-1.83325,0.884138,-1520,-71,16897,0.00119
-0.175,2.065,-0.175,0.459631,-1.86156,0.894782,-1504,-84,16872,0.00119
-0.175,4.095,-0.8575,0.447752,-1.8591,0.895808,-1497,-115,16892,0.001192
-3.5525,1.3825,0.7175,0.413671,-1.85592,0.907482,-1527,-81,16858,0.001192
-2.905,0.49,0.49,0.395127,-1.86922,0.909126,-1499,-60,16869,0.001194
-0.8225,-1.995,-0.8575,0.359192,-1.87118,0.896943,-1493,-94,16892,0.001194
1.1375,3.8325,0.49,0.332637,-1.87064,0.888084,-1483,-92,16894,0.001192
-0.175,-1.7675,-0.175,0.333171,-1.89549,0.935387,-1520,-64,16880,0.001192
0.49,-0.875,0.035,0.318121,-1.91081,0.904801,-1513,-77,16844,0.001192
0.49,1.3825,0.035,0.305213,-1.91058,0.959794,-1506,-35,16842,0.001192
0.7,-2.415,3.85,0.262776,-1.92033,0.944346,-1535,-83,16863,0.00119
1.785,1.3825,4.0775,0.245722,-1.93593,0.910927,-1527,-90,16894,0.00119
-4.2175,4.06,-0.4025,0.231083,-1.96258,0.906348,-1532,-108,16898,0.00119
2.9925,-0.875,0.035,0.206932,-1.98354,0.911919,-1488,-62,16867,0.001192
-0.6125,3.605,-0.4025,0.250774,-1.99965,0.902847,-1506,-97,16878,0.00119
-0.385,-0.1925,0.7175,0.294409,-2.00415,0.950453,-1500,-79,16839,0.001192
-3.3425,-0.1925,-0.8575,0.257091,-1.9849,0.949862,-1489,-63,16883,0.001194
3.6575,-1.1025,-0.175,0.289506,-1.97327,0.966219,-1529,-70,16858,0.001192
0.49,0.035,3.395,0.307376,-1.99786,0.94552,-1525,-97,16921,0.00119
0.7,-3.99,-0.175,0.313047,-2.00321,0.95152,-1519,-51,16904,0.001192
-0.6125,-0.1925,0.035,0.324353,-2.03414,0.991895,-1515,-39,16819,0.00119
-3.3425,-3.535,-0.175,0.289239,-2.0683,0.990043,-1492,-109,16832,0.00119
0.49,2.485,-2.87,0.286894,-2.05412,0.948652,-1529,-108,16921,0.00119
-0.175,0.945,-0.4025,0.255364,-2.03803,0.939902,-1479,-70,16887,0.00119
-0.175,0.2625,-3.99,0.221996,-2.03466,0.909868,-1533,-82,16892,0.00119
1.3475,0.7175,0.2625,0.270356,-2.00582,0.899463,-1482,-65,16858,0.00119
0.2625,0.945,3.185,0.278096,-2.02281,0.915227,-1516,-59,16891,0.001192
3.22,3.3775,-3.7625,0.242056,-2.01628,0.936499,-1549,-82,16896,0.001192
2.7825,-0.875,0.49,0.281891,-2.0086,0.884409,-1498,-51,16802,0.001194
0.49,-0.875,3.395,0.237621,-2.0406,0.936757,-1515,-78,16846,0.001194
0.9275,-3.7625,-0.175,0.231554,-2.04594,0.978669,-1503,-99,16940,0.001192
0.0525,3.605,-1.085,0.25916,-2.03084,0.963168,-1514,-107,16909,0.00119
0.0525,3.605,-3.0975,0.234539,-1.98308,0.921097,-1517,-104,16899,0.00119
-3.3425,-0.1925,-0.4025,0.22274,-1.98853,0.918614,-1503,-75,16913,0.001192
-2.905,0.2625,0.2625,0.209355,-1.98463,0.892253,-1526,-79,16873,0.001192
-3.1325,1.1725,-0.175,0.194605,-2.00233,0.897439,-1490,-74,16883,0.001192
